z [m],M_0 [-],T/TMAX [-],Nc_L [%],Fn [N],Wf [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot_in [kg/s],core_Pt_in [Pa],core_Tt_in [K],core_Tt_out [K],core_DT_t [K],core_HPT_rho_in [kg/m3],core_HPT_c_in [m/s],core_LPT_rho_out [kg/m3],core_LPT_c_out [m/s],fan_mdot_in [kg/s],fan_N [rpm],fan_DTt [K],fan_d [m],fan_A [m2],fan_M_d [-],fan_B [-],fan_V [-],fan RSS [-]
3999.8904,0.1,0.45,0.0,21145.1855,0.2785,253.91367000000002,377.12532999999996,0.62198,0.61932,0.6824,12.53857,671770.00745,553.71464,1338.04691,565.22833,1.67123,706.1483,0.36024,541.33839,98.33065,2351.21522,31.2004,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.1,0.4,0.0,18795.8573,0.2488,239.22545,369.88186,0.62869,0.61932,0.64632,11.78611,620561.6547,541.10752,1292.31705,539.6124,1.59846,694.75319,0.35995,535.1936400000001,93.64914,2243.43657,28.183529999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.1,0.35,0.0,16446.6168,0.2198,223.79402000000002,362.60414,0.63569,0.61933,0.60793,11.01518,568940.0714100001,527.62959,1243.68445,511.93324,1.5228,682.38248,0.36027,528.67135,88.5921,2126.03653,25.08429,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.1,0.3,0.0,14096.4798,0.1918,207.48584,355.45435,0.64269,0.61935,0.5666899999999999,10.2209,516961.34703,513.28297,1192.72605,482.15535,1.4428,669.12753,0.36096,521.9572900000001,83.05273000000001,1991.7766100000001,21.90101,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,1.05,0.0,47807.5296,0.716,405.56928999999997,473.73232,0.54586,0.6196,1.02273,21.18306,1314171.65586,681.87458,1794.0537,799.65883,2.43843,810.41252,0.38706999999999997,603.69529,137.78921,3370.5424,67.53551999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,1.0,0.0,45532.4565,0.6656,393.02038999999996,461.54828,0.5563600000000001,0.61932,1.00034,20.481360000000002,1253238.87586,668.40619,1745.2462899999998,776.72527,2.39039,799.97104,0.38799,596.78182,136.05005,3269.30669,63.25552,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.95,0.0,43255.9529,0.6218,381.16855,451.60630999999995,0.5644899999999999,0.61932,0.9770399999999999,19.79116,1196797.58356,657.04332,1704.5131,757.24944,2.33728,791.1265099999999,0.38694,591.03155,133.88579,3184.57396,59.720290000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.9,0.0,40980.1455,0.582,369.65985,442.90826,0.57131,0.61931,0.9531,19.10839,1142987.97544,646.7225099999999,1667.72355,739.31467,2.28143,783.04462,0.38493,585.88089,131.41851,3103.26097,56.57787,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.85,0.0,38703.918,0.5447,358.25387,434.96018,0.57736,0.6193,0.9284399999999999,18.43232,1090948.41783,636.9817400000001,1632.86273,722.04807,2.22404,775.31851,0.3824,581.02665,128.72056,3020.66122,53.662819999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.8,0.0,36426.3778,0.5093,346.81494,427.50204,0.5829300000000001,0.61932,0.9030100000000001,17.757920000000002,1040082.81874,627.59348,1599.05799,705.16991,2.1651700000000003,767.7478,0.37963,576.31334,125.82302,2946.25513,50.910920000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.75,0.0,34149.5782,0.4755,335.29778999999996,420.4582,0.58808,0.61932,0.87677,17.08185,990111.6023299999,618.45508,1566.09681,688.5563900000001,2.10452,760.27907,0.37669,571.72321,122.72788,2879.1856199999997,48.2974,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.7,0.0,31873.6274,0.4428,323.59828999999996,413.63496000000004,0.59307,0.6193,0.8496600000000001,16.3901,940111.45558,609.37753,1533.70424,671.84567,2.0404400000000003,752.85203,0.37354,567.30002,119.45296,2811.52864,45.70536,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.65,0.0,29596.2281,0.4105,311.55523,406.74166,0.5983,0.61932,0.82155,15.68702,889866.94375,599.918,1499.98174,654.16676,1.97481,745.02577,0.37067,562.73586,116.0309,2738.38289,43.04609,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.6,0.0,27319.8938,0.3789,299.18712,399.87255,0.60365,0.61933,0.79238,14.973870000000002,839449.76658,590.08768,1465.18537,635.56403,1.9071599999999997,736.86009,0.36796999999999996,558.08815,112.42828999999999,2658.45116,40.34243,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.55,0.0,25042.9392,0.3481,286.4732,393.11977,0.60898,0.61932,0.76197,14.252820000000002,789283.21351,579.97992,1429.5000699999998,616.06512,1.83795,728.3977,0.36538000000000004,553.39998,108.60436999999999,2571.87311,37.61768,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.5,0.0,22765.8035,0.3172,273.20717,386.04336,0.61498,0.61933,0.73019,13.513720000000001,738117.7480199999,568.94458,1390.6679800000002,594.43383,1.7668,719.05389,0.3634,548.3566900000001,104.60234,2476.5660399999997,34.70498,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.45,0.0,20489.5269,0.2868,259.40827,378.85967,0.62136,0.61932,0.69682,12.77149,686985.96863,557.20092,1348.76785,571.00556,1.6954900000000002,708.79813,0.36212,542.84541,100.35353,2374.9827800000003,31.7347,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.4,0.0,18212.9263,0.2569,244.99018999999998,371.59427,0.62807,0.61932,0.6615800000000001,12.02237,635808.90557,544.79179,1303.794,545.87312,1.62332,697.63276,0.36163,536.80986,95.80667,2268.40579,28.73082,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.35,0.0,15936.5678,0.2276,229.83952999999997,364.24365,0.63515,0.61932,0.6241,11.25384,584094.98119,531.52896,1255.79792,518.75352,1.5482799999999999,685.49399,0.36184,530.3387299999999,90.90278,2155.2481199999997,25.6536,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.15,0.3,0.0,13659.4775,0.1993,213.83187,356.97436,0.64231,0.61935,0.58385,10.462639999999999,531964.7277,517.36144,1205.24524,489.43818,1.46925,672.40978,0.36243000000000003,523.6338099999999,85.53589000000001,2026.15242,22.48408,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,1.05,0.0,46555.3893,0.725,409.39329,475.10902000000004,0.54605,0.61987,1.03255,21.39396,1328715.61808,683.7266599999999,1797.99344,800.99876,2.46001,811.2533599999999,0.3906,604.4416,139.19462,3373.26394,67.6498,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,1.0,0.0,44339.2866,0.6752,397.20108999999997,463.2406,0.55624,0.61938,1.0108700000000002,20.70368,1268740.55463,670.62668,1750.4816899999998,778.6914,2.41272,801.10329,0.39147,597.71733,137.47603999999998,3275.00893,63.48288,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.95,0.0,42122.2602,0.6319,385.58997,453.44082000000003,0.56421,0.61932,0.98814,20.02161,1212872.55803,659.49851,1710.5602199999998,759.6603200000001,2.3603,792.4517099999999,0.39037,592.0737,135.36937,3192.7074399999997,60.00985,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.9,0.0,39906.5436,0.5922,374.27563,444.80611,0.57097,0.6193,0.96472,19.34461,1159418.23542,649.34112,1674.3696300000001,742.08385,2.30504,784.51422,0.38832,586.99583,132.97591,3113.84116,56.90598000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.85,0.0,37688.4891,0.5549,363.03806000000003,436.88414000000006,0.57699,0.61932,0.94055,18.67306,1107599.73064,639.71898,1639.9967,725.1080099999999,2.24817,776.9093,0.38575,582.20347,130.35568999999998,3032.2089899999996,54.00921999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.8,0.0,35471.7078,0.5195,351.78575,429.44315,0.58254,0.61932,0.91565,18.00273,1056916.2397200002,630.43514,1606.63394,708.49115,2.1898400000000002,769.4562599999999,0.38295,577.5486599999999,127.53837,2958.31789,51.27502,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.75,0.0,33254.6396,0.4856,340.44029,422.38509000000005,0.58772,0.61932,0.88995,17.33023,1007043.76321,621.3751900000001,1573.9999,692.09871,2.1297599999999997,762.0818,0.37997,572.99594,124.52921,2891.87206,48.6692,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.7,0.0,31037.8786,0.4528,328.91152999999997,415.54118,0.59273,0.61931,0.8633700000000001,16.64301,957146.4646399999,612.37821,1541.87016,675.6191299999999,2.06641,754.73636,0.3768,568.5867400000001,121.34369,2825.65098,46.08983,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.65,0.0,28820.5283,0.4204,317.06625,408.65097000000003,0.59795,0.61932,0.83585,15.94315,906998.4016799999,603.05152,1508.62709,658.2857,2.00129,747.04525,0.37385999999999997,564.0691400000001,118.01053,2754.8106,43.454409999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.6,0.0,26604.3786,0.3885,304.88363,401.72081000000003,0.60339,0.61932,0.80729,15.2322,856519.81935,593.3000099999999,1474.05405,639.9247799999999,1.9342400000000002,738.95285,0.37113,559.42358,114.51241,2676.84866,40.7554,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.55,0.0,24386.621,0.3574,292.35885,394.90562,0.6087899999999999,0.61932,0.77751,14.51244,806234.5256899999,583.2901099999999,1438.67336,620.73556,1.86546,730.58582,0.3685,554.74234,110.79661000000002,2592.53813,38.03935,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.5,0.0,22169.3082,0.3268,279.37526,387.9926,0.61451,0.61932,0.74639,13.78025,755528.63712,572.65444,1401.22613,599.9709,1.79485,721.61374,0.3662,549.86582,106.87556000000001,2499.65168,35.2157,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.45,0.0,19952.6258,0.2961,265.80519,380.76193,0.6209100000000001,0.61932,0.7137600000000001,13.035860000000001,704132.61452,561.0622099999999,1360.04805,576.9750799999999,1.7234,711.57773,0.36471,544.4644400000001,102.74943,2399.3164,32.24637,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.4,0.0,17735.6163,0.2658,251.63117999999997,373.42986,0.62769,0.61932,0.6793100000000001,12.286480000000001,652726.69667,548.7929,1315.6540699999998,552.22977,1.6514900000000001,700.5963,0.36404000000000003,538.51356,98.33819,2293.1247,29.24117,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.35,0.0,15518.5682,0.2361,236.74155,365.98444,0.6348699999999999,0.61933,0.6427,11.51776,600735.40853,535.70745,1268.19355,525.5848599999999,1.57683,688.65974,0.36409,532.08908,93.58564,2183.54949,26.17335,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.2,0.3,0.0,13301.7406,0.2073,221.02902999999998,358.5853,0.6421899999999999,0.61934,0.60345,10.7263,548277.36518,521.7270599999999,1218.09126,496.76600999999994,1.49833,675.76283,0.36454000000000003,525.39846,88.39001,2059.69248,23.018639999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,1.05,0.0,45565.9871,0.7371,414.37616,477.01232999999996,0.5461699999999999,0.62036,1.04524,21.67395,1348201.25651,686.25145,1803.58982,802.9693900000001,2.48834,812.44562,0.39514,605.4743599999999,141.02889,3377.9051299999996,67.84295,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,1.0,0.0,43396.6494,0.6879,402.51482000000004,465.41943,0.55607,0.61962,1.02424,20.99188,1288876.6953,673.4795,1757.22742,781.22141,2.4416,802.55929,0.39596,598.92111,139.32376000000002,3282.32109,63.7747,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.95,0.0,41226.9999,0.6446,391.16659,455.75192000000004,0.5639,0.61933,1.00217,20.3157,1233337.28475,662.55413,1717.9496100000001,762.54583,2.3898,794.06767,0.39488,593.36671,137.25033,3201.8800699999997,60.35799,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.9,0.0,39058.093,0.6048,380.01501,447.15205999999995,0.5706,0.61931,0.9792200000000001,19.64152,1179990.97691,652.54669,1682.29841,745.31177,2.33488,786.26482,0.39275,588.35063,134.92725,3125.33921,57.283609999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.85,0.0,36885.5755,0.5674,368.90727999999996,439.21786,0.57662,0.61938,0.9554600000000001,18.97069,1128020.05976,643.00698,1648.33001,728.59935,2.2780400000000003,778.76427,0.39008000000000004,583.60465,132.38716000000002,3045.05395,54.399980000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.8,0.0,34717.8393,0.5318,357.8354,431.78735,0.58215,0.61932,0.9311,18.30172,1077407.18821,633.83525,1615.4312400000001,712.25748,2.2201400000000002,771.43507,0.38721,579.01326,129.6407,2971.6727100000003,51.67882,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.75,0.0,32547.8807,0.4976,346.63698,424.69223,0.58736,0.61932,0.9058799999999999,17.62966,1027397.0977,624.83929,1583.08815,696.0690900000001,2.16033,764.1492,0.38416,574.49393,126.71392,2905.6707699999997,49.07293,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.7,0.0,30378.1614,0.4645,335.25709,417.79907000000003,0.59242,0.61932,0.8798,16.94418,977382.96944,615.89843,1551.12689,679.78201,2.0975099999999998,756.86632,0.38094,570.08386,123.61501000000001,2840.74604,46.4988,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.65,0.0,28210.6855,0.4319,323.6036,410.89601,0.59764,0.61928,0.8528600000000001,16.245160000000002,927148.4177700001,606.6904400000001,1518.32328,662.7808200000001,2.03269,749.30327,0.37789,565.60611,120.36788,2772.23645,43.88439,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.6,0.0,26039.335,0.3996,311.55849,403.86904,0.60317,0.61931,0.8248200000000001,15.53294,876343.62951,596.98815,1483.87906,644.6195299999999,1.9659,741.2656900000001,0.37512,560.94857,116.97164,2696.03378,41.17666,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.55,0.0,23868.3696,0.368,299.19234,396.9413,0.6087100000000001,0.61932,0.7956300000000001,14.810979999999999,825657.11394,587.0208700000001,1448.61338,625.64641,1.8972900000000001,732.9501799999999,0.37244,556.24697,113.366,2613.8058100000003,38.45299,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.5,0.0,21698.4427,0.3373,286.44077000000004,390.08369,0.61429,0.61932,0.76513,14.08065,774982.61277,576.6598,1412.08764,605.5288099999999,1.8269,724.23578,0.36989,551.46337,109.53405,2523.42268,35.68525,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.45,0.0,19528.3248,0.3064,273.1116,382.90173,0.62055,0.61932,0.73317,13.3349,723464.07848,565.3562099999999,1372.0688599999999,583.21469,1.7552,714.53012,0.36805,546.22748,105.50737,2424.5397,32.75288,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.4,0.0,17358.7097,0.2757,259.16122,375.47047000000003,0.62742,0.61932,0.69949,12.58185,671583.3452600001,553.18022,1328.13155,558.79443,1.68323,703.70286,0.36717,540.34291,101.23192,2319.22088,29.73821,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.35,0.0,15188.7586,0.2455,244.51928999999998,367.91466,0.63472,0.61933,0.66374,11.81046,619139.77024,540.24094,1281.1313400000001,532.55648,1.6087200000000001,691.94447,0.36703,533.9639400000001,96.62934,2211.4461100000003,26.669990000000002,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.25,0.3,0.0,13019.0662,0.216,229.07969,360.35785,0.64223,0.61933,0.62544,11.01551,566128.92663,526.42224,1231.38484,504.19473,1.53041,679.21709,0.36734,527.27143,91.60619,2092.48711,23.52133,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,1.05,0.0,44830.8623,0.7527,420.48867,479.45359,0.5462100000000001,0.6211800000000001,1.0607,22.02554,1372839.90637,689.46008,1810.88568,805.5912,2.5236099999999997,813.99673,0.40071999999999997,606.79778,143.30477,3384.5544299999997,68.11903000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,1.0,0.0,42697.7421,0.7036,408.94097,468.09519000000006,0.55586,0.62012,1.04041,21.348129999999998,1313841.48181,676.96867,1765.5047,784.32228,2.47723,804.34137,0.4015,600.3954,141.60596999999999,3291.29679,64.13889,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,0.95,0.0,40561.5706,0.6601,397.84505,458.53962,0.56357,0.6195,1.01899,20.6753,1258371.25673,666.21677,1726.7311399999999,765.93265,2.42591,795.9830099999999,0.40045,594.91446,139.54625,3212.26926,60.7654,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,0.9,0.0,38427.1351,0.6201,386.87834,449.97424,0.57021,0.61932,0.9965700000000001,20.00181,1204902.23286,656.33805,1691.49184,748.97016,2.37122,788.29089,0.39829000000000003,589.94802,137.26698000000002,3137.57004,57.71716,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,0.85,0.0,36292.183,0.5824,375.92984,442.0359,0.5762,0.61932,0.97331,19.330389999999998,1152847.59849,646.9250900000001,1657.95015,732.55958,2.31467,780.90176,0.39555,585.24717,134.79315,3059.22757,54.85097,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,0.8,0.0,34157.5228,0.5464,364.9603,434.56143,0.5817399999999999,0.61932,0.94932,18.65801,1101769.73003,637.80103,1625.4143900000001,716.4446,2.25639,773.67397,0.39250999999999997,580.7032,132.12453,2986.20507,52.12872,1.1948,0.7032,0.0,0.0,0.0,0.0
3999.8904,0.3,0.75,0.0,32022.559,0.5118,353.88631000000004,427.41192,0.5869800000000001,0.61932,0.92453,17.98316,1051389.34738,628.85513,1593.3518800000002,700.45339,2.19654,766.47662,0.38933,576.21778,129.27573,2920.51737,49.51698,1.1948,0.7032,0.0,0.0,0.0,0.0
