z [m],M_0 [-],tau [-],Nc_L [%],F_n [N],W_f [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot [kg/s],core_Pt_i [Pa],core_Tt_i [K],core_Tt_j [K],turb_DTt_des [K],turb_rho_i [kg/m3],turb_c_i [m/s],turb_rho_e [kg/m3],turb_c_e [m/s],fan_mdot [kg/s],fan_N [rpm],fan_DTt [K]
3999.8904,0.2,0.55,0,24386.621,0.3574,292.35885,394.90562,0.60879,0.61932,0.77751,14.51244,806234.5257,583.29011,1438.67336,620.73556,1.86546,730.58582,0.3685,554.74234,110.79661,2592.53813,38.03935
3999.8904,0.2,0.5,0,22169.3082,0.3268,279.37526,387.9926,0.61451,0.61932,0.74639,13.78025,755528.6371,572.65444,1401.22613,599.9709,1.79485,721.61374,0.3662,549.86582,106.87556,2499.65168,35.2157
3999.8904,0.2,0.45,0,19952.6258,0.2961,265.80519,380.76193,0.62091,0.61932,0.71376,13.03586,704132.6145,561.06221,1360.04805,576.97508,1.7234,711.57773,0.36471,544.46444,102.74943,2399.3164,32.24637
3999.8904,0.2,0.4,0,17735.6163,0.2658,251.63118,373.42986,0.62769,0.61932,0.67931,12.28648,652726.6967,548.7929,1315.65407,552.22977,1.65149,700.5963,0.36404,538.51356,98.33819,2293.1247,29.24117
3999.8904,0.2,0.35,0,15518.5682,0.2361,236.74155,365.98444,0.63487,0.61933,0.6427,11.51776,600735.4085,535.70745,1268.19355,525.58486,1.57683,688.65974,0.36409,532.08908,93.58564,2183.54949,26.17335
3999.8904,0.2,0.3,0,13301.7406,0.2073,221.02903,358.5853,0.64219,0.61934,0.60345,10.7263,548277.3652,521.72706,1218.09126,496.76601,1.49833,675.76283,0.36454,525.39846,88.39001,2059.69248,23.01864
3999.8904,0.25,1.05,0,45565.9871,0.7371,414.37616,477.01233,0.54617,0.62036,1.04524,21.67395,1348201.257,686.25145,1803.58982,802.96939,2.48834,812.44562,0.39514,605.47436,141.02889,3377.90513,67.84295
3999.8904,0.25,1,0,43396.6494,0.6879,402.51482,465.41943,0.55607,0.61962,1.02424,20.99188,1288876.695,673.4795,1757.22742,781.22141,2.4416,802.55929,0.39596,598.92111,139.32376,3282.32109,63.7747
3999.8904,0.25,0.95,0,41226.9999,0.6446,391.16659,455.75192,0.5639,0.61933,1.00217,20.3157,1233337.285,662.55413,1717.94961,762.54583,2.3898,794.06767,0.39488,593.36671,137.25033,3201.88007,60.35799
3999.8904,0.25,0.9,0,39058.093,0.6048,380.01501,447.15206,0.5706,0.61931,0.97922,19.64152,1179990.977,652.54669,1682.29841,745.31177,2.33488,786.26482,0.39275,588.35063,134.92725,3125.33921,57.28361
3999.8904,0.25,0.85,0,36885.5755,0.5674,368.90728,439.21786,0.57662,0.61938,0.95546,18.97069,1128020.06,643.00698,1648.33001,728.59935,2.27804,778.76427,0.39008,583.60465,132.38716,3045.05395,54.39998
3999.8904,0.25,0.8,0,34717.8393,0.5318,357.8354,431.78735,0.58215,0.61932,0.9311,18.30172,1077407.188,633.83525,1615.43124,712.25748,2.22014,771.43507,0.38721,579.01326,129.6407,2971.67271,51.67882
3999.8904,0.25,0.75,0,32547.8807,0.4976,346.63698,424.69223,0.58736,0.61932,0.90588,17.62966,1027397.098,624.83929,1583.08815,696.06909,2.16033,764.1492,0.38416,574.49393,126.71392,2905.67077,49.07293
3999.8904,0.25,0.7,0,30378.1614,0.4645,335.25709,417.79907,0.59242,0.61932,0.8798,16.94418,977382.9694,615.89843,1551.12689,679.78201,2.09751,756.86632,0.38094,570.08386,123.61501,2840.74604,46.4988
3999.8904,0.25,0.65,0,28210.6855,0.4319,323.6036,410.89601,0.59764,0.61928,0.85286,16.24516,927148.4178,606.69044,1518.32328,662.78082,2.03269,749.30327,0.37789,565.60611,120.36788,2772.23645,43.88439
3999.8904,0.25,0.6,0,26039.335,0.3996,311.55849,403.86904,0.60317,0.61931,0.82482,15.53294,876343.6295,596.98815,1483.87906,644.61953,1.9659,741.26569,0.37512,560.94857,116.97164,2696.03378,41.17666
3999.8904,0.25,0.55,0,23868.3696,0.368,299.19234,396.9413,0.60871,0.61932,0.79563,14.81098,825657.1139,587.02087,1448.61338,625.64641,1.89729,732.95018,0.37244,556.24697,113.366,2613.80581,38.45299
3999.8904,0.25,0.5,0,21698.4427,0.3373,286.44077,390.08369,0.61429,0.61932,0.76513,14.08065,774982.6128,576.6598,1412.08764,605.52881,1.8269,724.23578,0.36989,551.46337,109.53405,2523.42268,35.68525
3999.8904,0.25,0.45,0,19528.3248,0.3064,273.1116,382.90173,0.62055,0.61932,0.73317,13.3349,723464.0785,565.35621,1372.06886,583.21469,1.7552,714.53012,0.36805,546.22748,105.50737,2424.5397,32.75288
3999.8904,0.25,0.4,0,17358.7097,0.2757,259.16122,375.47047,0.62742,0.61932,0.69949,12.58185,671583.3453,553.18022,1328.13155,558.79443,1.68323,703.70286,0.36717,540.34291,101.23192,2319.22088,29.73821
3999.8904,0.25,0.35,0,15188.7586,0.2455,244.51929,367.91466,0.63472,0.61933,0.66374,11.81046,619139.7702,540.24094,1281.13134,532.55648,1.60872,691.94447,0.36703,533.96394,96.62934,2211.44611,26.66999
3999.8904,0.25,0.3,0,13019.0662,0.216,229.07969,360.35785,0.64223,0.61933,0.62544,11.01551,566128.9266,526.42224,1231.38484,504.19473,1.53041,679.21709,0.36734,527.27143,91.60619,2092.48711,23.52133
3999.8904,0.3,1.05,0,44830.8623,0.7527,420.48867,479.45359,0.54621,0.62118,1.0607,22.02554,1372839.906,689.46008,1810.88568,805.5912,2.52361,813.99673,0.40072,606.79778,143.30477,3384.55443,68.11903
3999.8904,0.3,1,0,42697.7421,0.7036,408.94097,468.09519,0.55586,0.62012,1.04041,21.34813,1313841.482,676.96867,1765.5047,784.32228,2.47723,804.34137,0.4015,600.3954,141.60597,3291.29679,64.13889
3999.8904,0.3,0.95,0,40561.5706,0.6601,397.84505,458.53962,0.56357,0.6195,1.01899,20.6753,1258371.257,666.21677,1726.73114,765.93265,2.42591,795.98301,0.40045,594.91446,139.54625,3212.26926,60.7654
3999.8904,0.3,0.9,0,38427.1351,0.6201,386.87834,449.97424,0.57021,0.61932,0.99657,20.00181,1204902.233,656.33805,1691.49184,748.97016,2.37122,788.29089,0.39829,589.94802,137.26698,3137.57004,57.71716
3999.8904,0.3,0.85,0,36292.183,0.5824,375.92984,442.0359,0.5762,0.61932,0.97331,19.33039,1152847.598,646.92509,1657.95015,732.55958,2.31467,780.90176,0.39555,585.24717,134.79315,3059.22757,54.85097
3999.8904,0.3,0.8,0,34157.5228,0.5464,364.9603,434.56143,0.58174,0.61932,0.94932,18.65801,1101769.73,637.80103,1625.41439,716.4446,2.25639,773.67397,0.39251,580.7032,132.12453,2986.20507,52.12872
3999.8904,0.3,0.75,0,32022.559,0.5118,353.88631,427.41192,0.58698,0.61932,0.92453,17.98316,1051389.347,628.85513,1593.35188,700.45339,2.19654,766.47662,0.38933,576.21778,129.27573,2920.51737,49.51698
3999.8904,0.3,0.7,0,29887.8149,0.4782,342.6317,420.44734,0.59209,0.61932,0.89892,17.29667,1001045.939,619.95645,1561.50413,684.33803,2.13402,759.24636,0.38604,571.79825,126.25996,2856.74835,46.94142
3999.8904,0.3,0.65,0,27752.5988,0.4452,331.10033,413.49266,0.59732,0.61932,0.8724,16.59419,950409.6495,610.8337,1529.06822,667.6255,2.06905,751.79658,0.38282,567.35369,123.09415,2790.12409,44.32947
3999.8904,0.3,0.6,0,25619.314,0.4123,319.21361,406.3643,0.60296,0.61931,0.84495,15.88001,899181.5302,601.18642,1494.66041,649.63817,2.00258,743.79682,0.37999,562.66478,119.79783,2715.95028,41.62012
3999.8904,0.3,0.55,0,23483.7427,0.3801,306.98513,399.29855,0.60865,0.61932,0.81632,15.15231,847793.9569,591.21607,1459.47177,630.85277,1.93366,735.52556,0.37722,557.94188,116.30246,2635.69399,38.87904
3999.8904,0.3,0.5,0,21348.2321,0.3489,294.40427,392.36622,0.61428,0.61932,0.7864,14.41791,796698.5052,580.98567,1423.32742,611.12241,1.86327,726.93709,0.37452,553.16839,112.57142,2547.66519,36.12295
3999.8904,0.3,0.45,0,19213.3841,0.3179,281.32563,385.30175,0.62027,0.61932,0.75505,13.67071,745102.7346,570.06417,1384.76423,589.67461,1.79112,717.63337,0.37221,548.12925,108.62456,2450.90503,33.25991
3999.8904,0.3,0.4,0,17078.2868,0.2867,267.58708,377.80214,0.62716,0.61932,0.72209,12.91251,692682.3748,558.02486,1341.45323,565.66588,1.71887,707.00694,0.37105,542.33691,104.47275,2346.40788,30.24402
3999.8904,0.3,0.35,0,14943.7171,0.2559,253.17725,370.12274,0.63457,0.61932,0.68716,12.13579,639596.8912,545.20203,1294.85607,539.78217,1.64426,695.40737,0.37068,536.00394,100.01852,2239.44401,27.16741
3999.8904,0.3,0.3,0,12808.9586,0.2257,237.99043,362.38425,0.64229,0.61933,0.64981,11.33478,585831.1483,531.50867,1245.33168,511.81566,1.56594,682.82242,0.37085,529.28841,95.16942,2124.81382,24.01609
3999.8904,0.35,1.05,0,44336.8256,0.7717,427.65804,482.40415,0.5462,0.62242,1.07878,22.44953,1402691.587,693.32026,1819.76172,808.81021,2.56591,815.87944,0.40736,608.39244,146.03284,3392.97446,68.46843
3999.8904,0.35,1,0,42226.9516,0.7224,416.38847,471.24763,0.55561,0.62105,1.05913,21.77352,1343718.287,681.07405,1775.26453,787.96927,2.51963,806.43652,0.40809,602.13109,144.33194,3301.75572,64.56005
3999.8904,0.35,0.95,0,40114.6538,0.6785,405.53666,461.78217,0.56321,0.62006,1.03838,21.10108,1288059.515,670.47143,1736.89614,769.82065,2.46861,798.19312,0.40708,596.7115,142.27697,3223.99438,61.22639
3999.8904,0.35,0.9,0,38002.676,0.6381,394.79174,453.26442,0.56978,0.61949,1.01659,20.42677,1234274.061,660.69898,1701.93789,753.04676,2.41411,790.58797,0.40496,591.78606,140.0042,3150.25741,58.19872
3999.8904,0.35,0.85,0,35892.2011,0.5998,383.99682,445.30546,0.57576,0.61932,0.99383,19.75123,1181749.449,651.37177,1668.67707,736.85795,2.35745,783.27954,0.40215,587.11416,137.57705,3073.836,55.34777
3999.8904,0.35,0.8,0,33783.2265,0.5633,373.15449,437.79493,0.5813,0.61928,0.97028,19.07432,1130228.121,642.33059,1636.5206,721.0012,2.29897,776.15648,0.39896,582.61551,134.97425,3001.59196,52.62829
3999.8904,0.35,0.75,0,31669.7315,0.5281,362.16185,430.56251,0.58657,0.61932,0.94584,18.39259,1079152.969,633.41064,1604.71128,705.19693,2.23859,769.04339,0.39558,578.15999,132.20193,2936.19414,50.00346
3999.8904,0.35,0.7,0,29558.5479,0.4939,351.0138,423.51771,0.59172,0.61932,0.92064,17.70169,1028251.023,624.54266,1573.01188,689.25485,2.17598,761.87582,0.39213,573.74272,129.26364,2873.4493,47.4216
3999.8904,0.35,0.65,0,27447.5071,0.4604,339.60715,416.4994,0.59697,0.61932,0.89456,16.99437,977052.0633,615.49703,1540.86877,672.80718,2.11076,754.5243,0.38874,569.31658,126.17668,2808.64551,44.81185
3999.8904,0.35,0.6,0,25335.6855,0.4268,327.82419,409.25776,0.60269,0.61932,0.86755,16.27279,925139.7113,605.89336,1506.64019,655.04625,2.04401,746.60053,0.38576,564.62751,122.97076,2736.24095,42.08908
3999.8904,0.35,0.55,0,23225.4107,0.3939,315.72427,402.04246,0.60853,0.61932,0.83948,15.5387,872965.358,595.93564,1471.39286,636.40802,1.97494,738.34422,0.38289,559.85492,119.58257,2657.90123,39.33275
3999.8904,0.35,0.5,0,21113.0193,0.3619,303.27798,394.97627,0.61428,0.61932,0.81011,14.79664,821081.2465,585.75663,1435.38461,616.94525,1.90416,729.82099,0.38005,555.05492,115.95808,2572.22396,36.56923
3999.8904,0.35,0.45,0,19001.6524,0.3305,290.38704,387.88251,0.62022,0.61932,0.77935,14.0429,768915.4126,575.03627,1397.55699,596.04161,1.83145,720.74404,0.37742,550.09005,112.10706,2478.01339,33.73183
3999.8904,0.35,0.4,0,16890.3455,0.299,276.8916,380.46353,0.62686,0.61932,0.74702,13.28007,716156.9197,563.33268,1355.63341,572.83026,1.75854,710.50979,0.37573,544.50377,108.04566,2374.88098,30.76753
3999.8904,0.35,0.35,0,14779.0842,0.2674,262.69706,372.67475,0.63433,0.61932,0.71287,12.49664,662326.2646,550.63208,1309.47982,547.29856,1.68368,699.07395,0.37507,538.23156,103.73111,2267.89123,27.68071
3999.8904,0.35,0.3,0,12667.8715,0.2363,247.74486,364.74342,0.64226,0.61933,0.67642,11.68698,607613.0361,537.03679,1260.11822,519.69382,1.6051,686.61873,0.37507,531.48773,99.05568,2156.84569,24.5209
3999.8904,0.4,1.05,0,44085.7785,0.7946,435.87822,485.90986,0.5461,0.62422,1.09943,22.95142,1438232.361,697.88384,1830.39697,812.71774,2.61564,818.12906,0.41509,610.27871,149.23606,3403.59078,68.90882
3999.8904,0.4,1,0,41988.3028,0.7448,424.86359,474.91898,0.55529,0.62251,1.0804,22.27319,1378957.059,685.83417,1786.65017,792.22745,2.56923,808.87329,0.41578,604.14664,147.52566,3314.01425,65.0584
3999.8904,0.4,0.95,0,39887.5507,0.7003,414.22726,465.51491,0.5628,0.62113,1.06026,21.598,1322822.119,675.35113,1748.58876,774.27238,2.51828,800.72593,0.4148,598.77734,145.46627,3237.3,61.75246
3999.8904,0.4,0.9,0,37787.7237,0.659,403.69698,457.02164,0.56933,0.62011,1.03912,20.91981,1268454.534,665.66259,1713.77401,757.62816,2.46383,793.18254,0.41273,593.87402,143.18719,3164.48655,58.74322
3999.8904,0.4,0.85,0,35689.0614,0.62,393.11547,449.07222,0.57528,0.61946,1.01702,20.23892,1215259.749,656.3985,1680.63584,741.55523,2.40705,785.92347,0.40995,589.22213,140.75223,3089.09933,55.90438
3999.8904,0.4,0.8,0,33589.721,0.5828,382.36623,441.49282,0.58082,0.61932,0.99384,19.55282,1162849.799,647.39151,1648.70815,725.88296,2.34784,778.87203,0.40659,584.7493,138.19745,3017.68355,53.17769
3999.8904,0.4,0.75,0,31490.4609,0.5469,371.47711,434.18987,0.58611,0.61932,0.9698,18.86259,1111028.703,638.52047,1617.20544,710.29518,2.2869,771.85548,0.403,580.33257,135.49001,2952.67953,50.54302
3999.8904,0.4,0.7,0,29391.3046,0.512,360.41369,427.05221,0.5913,0.61932,0.94496,18.16402,1059338.346,629.676,1585.66205,694.52764,2.22388,764.75448,0.39935,575.92103,132.62354,2890.85118,47.95027
3999.8904,0.4,0.65,0,27291.9642,0.4776,349.09643,419.93494,0.59658,0.61932,0.91927,17.44807,1007306.246,620.67583,1553.71447,678.29268,2.15813,757.48092,0.39574,571.50203,129.61268,2827.35396,45.32944
3999.8904,0.4,0.6,0,25192.2673,0.4433,337.41698,412.59532,0.60234,0.61932,0.89269,16.71779,954556.0153,611.13448,1519.72289,660.79577,2.09085,749.64938,0.39255,566.81894,126.48969,2757.04244,42.60214
3999.8904,0.4,0.55,0,23094.1683,0.4095,325.41542,405.22422,0.60831,0.61931,0.8651,15.97404,901399.7468,601.18797,1484.46013,642.32189,2.02132,741.42315,0.38953,562.00717,123.20088,2680.50797,39.82536
3999.8904,0.4,0.5,0,20993.5506,0.3766,313.07412,397.98404,0.61421,0.61932,0.83624,15.22098,848455.8345,591.01794,1448.42432,623.05,1.94993,732.9263,0.38653,557.15654,119.68404,2597.03521,37.04174
3999.8904,0.4,0.45,0,18894.1081,0.3444,300.33471,390.80482,0.62017,0.61932,0.80601,14.45826,795461.1805,580.43337,1411.01557,602.57232,1.8766,723.99873,0.38363,552.20488,115.93078,2505.40286,34.21666
3999.8904,0.4,0.4,0,16794.7525,0.3124,287.04005,383.39651,0.62666,0.61932,0.77428,13.68576,741988.1881,568.99174,1370.19849,580.0401,1.8026,714.09307,0.38144,546.77376,111.96139,2404.89801,31.28398
3999.8904,0.4,0.35,0,14695.5724,0.2802,273.07188,375.60925,0.63397,0.61931,0.74082,12.89547,687521.3713,556.54557,1325.05514,555.1332,1.72718,702.9598,0.38028,540.65332,107.75832,2297.32963,28.22238
3999.8904,0.4,0.3,0,12596.2355,0.2482,258.33945,367.5077,0.64204,0.61932,0.70523,12.07579,631754.1676,543.05515,1275.92034,527.8824,1.6482,690.64611,0.38004,533.90702,103.24621,2188.87518,25.05146
3999.8904,0.45,1.05,0,44063.538,0.8213,445.04324,489.91588,0.54595,0.62668,1.1224,23.5313,1479462.143,703.08891,1842.56925,817.20355,2.67285,820.69561,0.42396,612.42434,152.92632,3415.87138,69.41917
3999.8904,0.45,1,0,41968.0217,0.7708,434.26198,479.06533,0.55495,0.62461,1.10398,22.84749,1419585.813,691.1993,1799.48225,797.0142,2.62607,811.6105,0.4246,606.41302,151.19837,3327.72134,65.61819
3999.8904,0.45,0.95,0,39867.4643,0.7253,423.81942,469.70567,0.56237,0.62284,1.08442,22.16634,1362702.619,680.81287,1761.6783,779.22058,2.57493,803.54972,0.42363,601.09203,149.12407,3251.87231,62.33154
3999.8904,0.45,0.9,0,37768.8936,0.6831,413.48259,461.21657,0.56886,0.62137,1.06389,21.48157,1307505.259,671.1914,1726.92447,762.67232,2.52035,796.05311,0.42161,596.1995,146.82898,3179.85919,59.33437
3999.8904,0.45,0.85,0,35671.1441,0.6431,403.09836,453.25957,0.57478,0.62022,1.04242,20.79273,1253398.521,661.97457,1693.81509,746.67662,2.46327,788.82867,0.41886,591.55437,144.37306,3105.34535,56.50212
3999.8904,0.45,0.8,0,33572.8175,0.6049,392.5539,445.66664,0.58031,0.61952,1.01988,20.09739,1200012.932,653.00001,1661.91341,731.0672,2.40362,781.80582,0.4155,587.09122,141.79456,3034.23686,53.77794
3999.8904,0.45,0.75,0,31474.5666,0.5681,381.77377,438.29206,0.5856,0.61932,0.99627,19.39464,1147095.901,644.1465,1630.62702,715.63377,2.34171,774.86366,0.41172,582.70846,139.12023,2969.55762,51.13017
3999.8904,0.45,0.7,0,29376.5989,0.5322,370.77414,431.04979,0.59082,0.61932,0.97175,18.68466,1094367.795,635.31764,1599.26774,700.0485,2.27787,767.83701,0.40781,578.31018,136.31967,2908.58027,48.52208
3999.8904,0.45,0.65,0,27278.2213,0.497,359.52576,423.82262,0.59614,0.61932,0.94639,17.95712,1041285.496,626.3563,1567.50795,684.01853,2.2113,760.64131,0.40392,573.89934,133.37924,2846.23281,45.88604
3999.8904,0.45,0.6,0,25179.6348,0.4617,347.92892,416.37979,0.60191,0.61932,0.92019,17.21509,987484.7402,616.87278,1533.77591,666.78723,2.14316,752.90864,0.40045,569.22973,130.33195,2777.83613,43.15093
3999.8904,0.45,0.55,0,23082.7016,0.4269,336.00334,408.84358,0.60799,0.61931,0.89302,16.46017,933191.8124,606.94593,1498.41455,648.45008,2.07312,744.6991,0.39725,564.36318,127.13746,2703.06413,40.35349
3999.8904,0.45,0.5,0,20982.9768,0.3929,323.74472,401.41689,0.61405,0.61932,0.86463,15.69202,878919.0622,596.75712,1462.39157,629.37504,2.00065,736.2397,0.39404,559.47516,123.72391,2621.61717,37.54226
3999.8904,0.45,0.45,0,18884.6412,0.3598,311.12504,394.1099,0.62007,0.61932,0.83491,14.91717,824826.3565,586.26333,1425.20821,609.24261,1.9265,727.41114,0.39087,554.50349,120.06876,2532.49674,34.71691
3999.8904,0.45,0.4,0,16786.2993,0.3271,297.99718,386.66616,0.62645,0.61932,0.80371,14.13178,770368.858,575.03565,1385.26158,587.30539,1.85119,717.77867,0.38819,549.17969,116.18985,2434.72682,31.80494
3999.8904,0.45,0.35,0,14689.1387,0.2943,284.24028,378.89437,0.63357,0.61933,0.77088,13.33322,715133.44,562.85851,1341.17249,563.06336,1.77496,706.96173,0.38649,543.20934,112.08788,2328.40944,28.77568
3999.8904,0.45,0.3,0,12589.6466,0.2613,269.71328,370.68421,0.64163,0.61933,0.73606,12.50109,658266.4745,549.52546,1292.61482,536.29669,1.69519,694.86816,0.38583,536.53261,107.716,2221.02204,25.60581
3999.8904,0.5,1.05,0,44262.5816,0.8519,455.07571,494.41159,0.54577,0.62991,1.14754,24.19285,1526634.72,708.90182,1856.12139,822.20092,2.73794,823.5413,0.43406,614.80269,157.12045,3429.54376,69.99361
3999.8904,0.5,1,0,42155.8221,0.8005,444.48571,483.65941,0.55459,0.62751,1.12962,23.49869,1465781.921,697.14565,1813.67575,802.2945,2.69031,814.62707,0.43458,608.91355,155.36741,3342.66496,66.22335
3999.8904,0.5,0.95,0,40047.7566,0.7539,434.23782,474.33872,0.56192,0.62531,1.11066,22.80828,1407891.353,686.83499,1776.09654,784.63219,2.63873,806.64632,0.43361,603.64285,153.26777,3267.57002,62.95805
3999.8904,0.5,0.9,0,37939.8477,0.7104,424.07543,465.83973,0.56838,0.62339,1.09071,22.1141,1351617.505,677.26622,1741.35126,768.15351,2.58379,799.18775,0.43162,598.75629,150.94615,3196.23602,59.96764
3999.8904,0.5,0.85,0,35832.4849,0.6692,413.86745,457.85671,0.57429,0.62174,1.06983,21.41467,1296355.388,668.08315,1708.19336,752.20643,2.52625,791.98762,0.4289,594.1063,148.45928,3122.49239,57.13671
3999.8904,0.5,0.8,0,33724.628,0.6298,403.51072,450.23393,0.5798,0.62047,1.04792,20.70727,1241742.184,659.12488,1676.231,736.62411,2.46596,784.97628,0.42555,589.64066,145.84367,3051.61959,54.41036
3999.8904,0.5,0.75,0,31616.8855,0.5918,392.93256,442.8357,0.58508,0.61963,1.02495,19.9905,1187517.681,650.27039,1644.94862,721.21142,2.40312,778.05997,0.42173,585.27615,143.12576,2986.82835,51.75652
3999.8904,0.5,0.7,0,29508.7967,0.5549,382.04731,435.51903,0.59029,0.61933,1.00086,19.26581,1133482.417,641.4397,1613.69786,705.73254,2.33819,771.0912,0.41761,580.89645,140.33655,2926.38055,49.13377
3999.8904,0.5,0.65,0,27401.6905,0.5186,370.85443,428.17557,0.59563,0.61932,0.97581,18.52294,1079095.877,632.50461,1582.15388,689.90316,2.27038,763.98067,0.41339,576.50468,137.45898,2865.00184,46.47917
3999.8904,0.5,0.6,0,25293.5013,0.4823,359.31569,420.6159,0.60142,0.61932,0.94993,17.76621,1024028.36,623.07233,1548.65524,672.92356,2.20112,756.34203,0.40959,571.84592,134.48169,2798.28916,43.73108
3999.8904,0.5,0.55,0,23187.1176,0.4462,347.44827,412.92102,0.60758,0.61931,0.92314,16.9966,968388.5383,613.16655,1513.32372,654.77559,2.13012,748.18429,0.40613,566.94997,131.37241,2725.14128,40.91194
3999.8904,0.5,0.5,0,21077.9028,0.411,335.2496,405.29425,0.61378,0.61932,0.89517,16.21152,912602.7711,602.95588,1477.20462,635.84721,2.05649,739.7396,0.40268,562.00787,128.05821,2645.57443,38.07019
3999.8904,0.5,0.45,0,18970.0421,0.3768,322.71906,397.82673,0.61988,0.61932,0.8659,15.42108,857136.8222,592.51564,1440.11495,616.00071,1.98124,730.97391,0.39922,556.99589,124.49945,2558.81836,35.23437
3999.8904,0.5,0.4,0,16862.2298,0.3431,309.72264,390.29751,0.62623,0.61932,0.83519,14.61971,801416.2615,581.45058,1400.77293,594.56128,1.90448,721.54948,0.39609,551.72696,120.71107,2463.76132,32.33077
3999.8904,0.5,0.35,0,14754.4023,0.3095,296.13264,382.50102,0.63318,0.61932,0.8029,13.80518,745033.7481,569.48272,1357.69152,570.96142,1.82667,711.04367,0.39378,545.89974,116.69829,2360.15627,29.32432
3999.8904,0.5,0.3,0,12646.5603,0.2756,281.81252,374.23891,0.64113,0.61933,0.76878,12.96231,687094.6369,556.36576,1309.86381,544.74835,1.74613,699.19713,0.39263,539.31634,112.45152,2253.73826,26.17015
4499.7624,0,1.05,0,49890.6083,0.6583,398.77118,466.8285,0.51687,0.61939,1.01102,19.72374,1216911.079,672.52315,1774.36535,792.79738,2.28301,806.19637,0.36218,600.01378,128.2508,3354.38522,66.87304
4499.7624,0,1,0,47514.4466,0.6075,385.07721,453.57094,0.52793,0.61934,0.98643,19.00902,1155055.096,657.72281,1721.0643,767.61288,2.23407,794.71274,0.36331,592.44811,126.50168,3241.7384,62.18722
4499.7624,0,0.95,0,45140.141,0.5647,372.46375,443.17615,0.53611,0.61932,0.96129,18.31571,1098932.38,645.61387,1677.97925,746.8067,2.18009,785.28248,0.36226,586.3781,124.26125,3149.71181,58.45624
4499.7624,0,0.9,0,42765.8294,0.5261,360.29261,434.22804,0.54284,0.61928,0.93554,17.63721,1046049.179,634.79425,1639.49529,727.87367,2.12389,776.77141,0.36023,580.99315,121.71123,3061.71431,55.18921
